MSA-length50-num1.dat	10.6239831448
MSA-length75-num1.dat	13.3420360088
MSA-length100-num1.dat	15.2879121304
MSA-length125-num1.dat	19.1039230824
MSA-length150-num1.dat	21.9122869968
MSA-length175-num1.dat	36.4920918941
MSA-length200-num1.dat	46.1806030273
MSA-length225-num1.dat	52.2567260265
MSA-length250-num1.dat	47.1089811325
MSA-length275-num1.dat	53.7592861652
MSA-length300-num1.dat	73.8530981541
MSA-length325-num1.dat	42.5021731853
MSA-length350-num1.dat	70.2476830482
MSA-length375-num1.dat	69.2372529507
MSA-length400-num1.dat	87.1653678417
MSA-length425-num1.dat	79.5685908794
MSA-length450-num1.dat	98.1747348309
MSA-length475-num1.dat	101.078404188
MSA-length50-num10.dat	9.86989402771
MSA-length75-num10.dat	15.3964490891
MSA-length100-num10.dat	18.8869190216
MSA-length125-num10.dat	20.1969559193
MSA-length150-num10.dat	27.1317520142
MSA-length175-num10.dat	34.042881012
MSA-length200-num10.dat	38.1825609207
MSA-length225-num10.dat	48.1437649727
MSA-length250-num10.dat	51.6348679066
MSA-length275-num10.dat	62.4881160259
MSA-length300-num10.dat	54.2652051449
MSA-length325-num10.dat	60.3582539558
MSA-length350-num10.dat	76.7627718449
MSA-length375-num10.dat	74.0361289978
MSA-length400-num10.dat	72.1760690212
MSA-length425-num10.dat	102.797878027
MSA-length450-num10.dat	82.8527591228
MSA-length475-num10.dat	97.8843970299
MSA-length50-num11.dat	5.89978194237
MSA-length75-num11.dat	16.4506258965
MSA-length100-num11.dat	18.9168300629
MSA-length125-num11.dat	31.9135022163
MSA-length150-num11.dat	27.1647651196
MSA-length175-num11.dat	38.7780327797
MSA-length200-num11.dat	50.4988918304
MSA-length225-num11.dat	34.5983998775
MSA-length250-num11.dat	70.7598159313
MSA-length275-num11.dat	59.7716021538
MSA-length300-num11.dat	47.6957981586
MSA-length325-num11.dat	64.6559951305
MSA-length350-num11.dat	73.5465450287
MSA-length375-num11.dat	88.5436668396
MSA-length400-num11.dat	94.791301012
MSA-length425-num11.dat	101.615823984
MSA-length450-num11.dat	108.27115798
MSA-length475-num11.dat	85.5411939621
MSA-length50-num12.dat	8.35857820511
MSA-length75-num12.dat	13.3927979469
MSA-length100-num12.dat	16.4748799801
MSA-length125-num12.dat	24.17289114
MSA-length150-num12.dat	28.8333818913
MSA-length175-num12.dat	35.0960960388
MSA-length200-num12.dat	40.4550120831
MSA-length225-num12.dat	51.6945900917
MSA-length250-num12.dat	44.6813828945
MSA-length275-num12.dat	58.3829619884
MSA-length300-num12.dat	63.7109930515
MSA-length325-num12.dat	72.7018659115
MSA-length350-num12.dat	67.6476840973
MSA-length375-num12.dat	91.0657789707
MSA-length400-num12.dat	78.7331109047
MSA-length425-num12.dat	86.6635801792
MSA-length450-num12.dat	91.3855371475
MSA-length475-num12.dat	109.548720837
MSA-length50-num13.dat	0.303837060928
MSA-length75-num13.dat	12.5929188728
MSA-length100-num13.dat	22.1205627918
MSA-length125-num13.dat	24.4188728333
MSA-length150-num13.dat	26.7534408569
MSA-length175-num13.dat	36.0604679585
MSA-length200-num13.dat	43.1640210152
MSA-length225-num13.dat	33.5279011726
MSA-length250-num13.dat	62.1386370659
MSA-length275-num13.dat	53.6521530151
MSA-length300-num13.dat	54.1243908405
MSA-length325-num13.dat	66.4631369114
MSA-length350-num13.dat	67.7697589397
MSA-length375-num13.dat	73.6096379757
MSA-length400-num13.dat	91.3214659691
MSA-length425-num13.dat	103.123425961
MSA-length450-num13.dat	102.31494689
MSA-length475-num13.dat	127.012644053
MSA-length50-num14.dat	8.38924598694
MSA-length75-num14.dat	9.90135097504
MSA-length100-num14.dat	17.0679368973
MSA-length125-num14.dat	25.4831228256
MSA-length150-num14.dat	31.3422651291
MSA-length175-num14.dat	41.9855849743
MSA-length200-num14.dat	41.6113860607
MSA-length225-num14.dat	38.1019120216
MSA-length250-num14.dat	59.2575240135
MSA-length275-num14.dat	47.7253251076
MSA-length300-num14.dat	75.457752943
MSA-length325-num14.dat	66.9244468212
MSA-length350-num14.dat	71.9525249004
MSA-length375-num14.dat	93.7392799854
MSA-length400-num14.dat	77.2931208611
MSA-length425-num14.dat	87.5833530426
MSA-length450-num14.dat	95.3028330803
MSA-length475-num14.dat	97.5871319771
MSA-length50-num15.dat	6.60305190086
MSA-length75-num15.dat	13.8831129074
